id	title	publishedAt	thumbnailUrl	categoryId	defaultAudioLanguage	tags	viewCount	likeCount	dislikeCount	commentCount	uploadStatus	privacyStatus	license	embeddable	publicStatsViewable	madeForKids	topicCategories	duration	dimension	definition	caption	licensedContent	contentRating	projection
7pUqkwDWF0g	Dil Melt Karda Teaser: Haseen Dillruba |Taapsee P,Vikrant M, Harshvardhan R| Amit T, Navraj, Nikhita	2021-06-13T07:30:32Z	https://i.ytimg.com/vi/7pUqkwDWF0g/default.jpg	10	hi	['t-series', 'tseries', 'tseries songs', 'hit songs 2021', '2021 film songs', 'film songs', 'dil melt karda', 'Dil melt karda', 'Dil Malt Karda', 'dil melt karda haseen dilruba', 'haseen dilruba', 'dil melt karda Taapsee pannu', 'haseen dilruba taapsee pannu', 'dil melt karda new song', 'dil melt karda new song 2021', 'dil melt karda new bollywood song', 'Netflix india', 'T-Series', 'Dil melt Karda', 'Taapsee Pannu', 'Haseen Dillrubaa', 'New Hindi song', '#DilMeltKarda', 'Amit Trivedi']	1557885	29677	2121	1382	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT22S	2d	hd	false	True	{}	rectangular
v3pSllN-iso	Maine Tumhe Chance Diya Tha... | ALL IS WELL | Movie Clip | Abhishek Bachchan, Rishi Kapoor, Asin	2021-06-12T12:30:10Z	https://i.ytimg.com/vi/v3pSllN-iso/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'All Is Well (Film)', 'all is well movie', 'bollywood songs 2015', 'Abhishek Bachchan (Film Actor)', 'Bollywood (Film Genre)', 'all is well songs', 'mere humsafar', 'mere hamsafar full song', 'all is well mere humsafar', 'mithoon songs', 'mere', 'humsafar']	167190	2333	322	399	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M	2d	hd	false	True	{}	rectangular
UgR32-qKULc	Kade Kade Video | Ammy Virk | Wamiqa Gabbi | Avvy Sra,Happy Raikoti |Arvindr Khaira | Bhushan Kumar	2021-06-12T05:31:02Z	https://i.ytimg.com/vi/UgR32-qKULc/default.jpg	10	hi	['Kade Kade song', 'Kade Kade video', 'Kade Kade tseries', 'Kade Kade lyrics', 'Kade Kade lyrical', 'Kade Kade new song', 'Kade Kade full video', 'Kade Kade audio', 'Kade Kade hit songs 2021', 'Kade Kade 2021 hindi songs', 'Kade Kade 2021 songs', 'kade Kade Ammy Virk', 'new punjabi song', 'latest punjabi songs', 'Kade Kade - Ammy Virk', 'New Punjabi Song 2021', 'Wamiqa Gabbi', 'song teaser', 'kade kade', 'kade kade song']	11067818	240206	5630	6584	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M22S	2d	hd	false	True	{}	rectangular
ts4ZPUhdHEU	Tum Mujhe Bulana....Honey' | Hindi Medium | Movie Clip | Irrfan Khan | Saba Qamar, Deepak Dobriyal	2021-06-11T11:47:42Z	https://i.ytimg.com/vi/ts4ZPUhdHEU/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'film songs', 'hindi movie songs', 'hindi medium', 'official trailer hindi medium', 'latest hindi movie trailer', 'movie trailer 2017', 'Irrfan Khan', 'Irrfan Khan new movie', 'hindi medium 2017', 'tseries films', 'Irrfan Khan songs', 'Upcoming films', 'movie clip', 'movie scenes', 'hindi movie scene']	335776	4163	304	500	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT2M10S	2d	hd	false	True	{}	rectangular
2gRuNcEhayI	Official Teaser: Haseen Dillruba | Taapsee Pannu, Vikrant Massey, Harshvardhan Rane	2021-06-11T07:06:10Z	https://i.ytimg.com/vi/2gRuNcEhayI/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'HaseenDillruba', 'Netflix', 'NetflixIndia', 'teaser new movie 2021', 'Haseen Dillruba']	360211	10269	799	1111	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT40S	2d	hd	false	False	{}	rectangular
Xqq8Ut32UH0	Romantic Hits By Jubin Nautiyal Vol.2 - Audio Jukebox | BIRTHDAY SPECIAL | New Hindi Romantic Songs	2021-06-11T06:19:18Z	https://i.ytimg.com/vi/Xqq8Ut32UH0/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries songs', 'hit songs 2021', '2021 songs', 'hindi 2021 songs', 'Best Of Jubin Nautiyal', 'Latest Bollywood Romantic Songs', 'Hindi Song', 'JUBIN NAUTIYAL', 'JUBIN NAUTIYAL song', 'JUBIN NAUTIYAL video', 'JUBIN NAUTIYAL hindi song', 'JUBIN NAUTIYAL new song', 'Jubin Nautiyal', 'TAARON KE SHEHAR', 'new hindi songs 2021 may', 'new hindi songs romantic 2021', 'new hindi songs romantic 2021 may', 'love songs', 'hindi love songs']	8986090	89301	6419	3036	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT42M38S	2d	hd	false	True	{}	rectangular
gXc4FXMCBI4	Yeh Cheema Kaun Hai? | ALL IS WELL | Movie Clip | Abhishek Bachchan, Rishi Kapoor, Asin	2021-06-10T10:52:46Z	https://i.ytimg.com/vi/gXc4FXMCBI4/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'All Is Well (Film)', 'all is well movie', 'bollywood songs 2015', 'Abhishek Bachchan (Film Actor)', 'Bollywood (Film Genre)', 'all is well songs', 'mere humsafar', 'mere hamsafar full song', 'all is well mere humsafar', 'mithoon songs', 'mere', 'humsafar']	75483	1364	234	357	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT5M15S	2d	hd	false	True	{}	rectangular
ajPd9eFI0lQ	Song Teaser ► Kade Kade | Ammy Virk & Wamiqa Gabbi | Avvy Sra | Releasing 12 June 2021	2021-06-10T08:33:02Z	https://i.ytimg.com/vi/ajPd9eFI0lQ/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'kade Kade Ammy Virk', 'new punjabi song', 'latest punjabi songs', 'Kade Kade - Ammy Virk', 'New Punjabi Song 2021', 'Wamiqa Gabbi |', 'song teaser', 'kade kade', 'kade kade song teaser']	771557	33267	910	1866	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT28S	2d	hd	false	True	{}	rectangular
pec2KIxnsJw	Lyrical: Revolver Rani (Title Song) | Kangana Ranaut | Vir Das | Usha Uthup | T-Series	2021-06-10T07:13:07Z	https://i.ytimg.com/vi/pec2KIxnsJw/default.jpg	10	hi	['Kangana Ranaut (Film Actor)', 'Tigmanshu Dhulia (Film Writer)', 'Vir Das (TV Actor)', 'Revolver Rani Songs', 'Latest Bollywood Songs', 'Bollywood Songs', 'Hindi Songs', 'Latest Kangana Ranaut Songs', 'Piyush Mishra Songs', 'Vir Das Songs', 'am#1290asco', 'Rekha Bhardwaj', 'Banna Banni Song', 'Revolver Rani Full Songs', 'Revolver Rani', 'Tseries', 'Revolver Rani Full Video Songs', 'kangana ranaut interview', 'kangana ranaut twitter', 'kangana ranaut news']	38024	561	239	160	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M24S	2d	hd	false	True	{}	rectangular
MtY1Fx-HdHQ	Biwi Toh Mata Rani Hoti Hai | Hindi Medium | Movie Clip | Irrfan Khan | Saba Qamar, Deepak Dobriyal	2021-06-09T10:24:02Z	https://i.ytimg.com/vi/MtY1Fx-HdHQ/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'film songs', 'hindi movie songs', 'hindi medium', 'official trailer hindi medium', 'latest hindi movie trailer', 'movie trailer 2017', 'Irrfan Khan', 'Irrfan Khan new movie', 'hindi medium 2017', 'tseries films', 'Irrfan Khan songs', 'Upcoming films', 'movie clip', 'movie scenes', 'hindi movie scene']	1760458	23458	830	756	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT4M31S	2d	hd	false	True	{}	rectangular
iZ1thjLfj_I	Mere Naina Kafir Hogaye (Lyrical) | Dolly Ki Doli | Sonam K, Pulkit S | Rahat Fateh Ali Khan	2021-06-09T07:12:40Z	https://i.ytimg.com/vi/iZ1thjLfj_I/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'Dolly ki Doli', 'Dolly', 'Ki', 'Doli', 'Sonam Kapoor', 'Bollywood Songs', 'Bollywood Music', 'SAJID-WAJID', 'Pulkit Samrat', 'Rajkumar Rao', 'Bollywood Dancing Songs', 'DAncing Songs', 'Fashion Khatam Mujhpe', 'Mamata Sharma', 'MERE NAINA KAFIR HOGAYE', 'Mere', 'Naina', 'Kafir', 'Hogaye', 'Rahet Fateh Ali Khan']	410629	12912	912	1449	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M14S	2d	hd	false	True	{}	rectangular
eX7qNBunj1w	Jad Mehndi Lag Lag Jaave Lyrical | Singh Saab The Great | Sunny Deol | Urvashi Rautela	2021-06-08T10:30:05Z	https://i.ytimg.com/vi/eX7qNBunj1w/default.jpg	10	hi	['singh saab the great trailer', 'singh sahab the great movie', 'singh saab the great teaser', 'sunny deol singh saab the great', 'tseries', '\\singh sahab the great trailer\\', 'singh sahab the great moovie trailer 2013', 'singh sahab the great sunny deol', 'tseries music', 'bollywood trailers 2013', 'movies 2013', 'latest hindi movies 2013', 'love songs 2013', 'sunny deol latest movies', 'singh sahab the great promo', 'singh sahab the great official trailer', 'Sunny Deol', 'official trailer']	6557464	46064	3598	1002	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M23S	2d	hd	false	True	{}	rectangular
y_RHQ4mBDKA	Bedardi Se Pyaar Ka Song|Jubin N,Meet B,Manoj M|Gurmeet C,Sherine S,Kaashish V | Ashish P| Bhushan K	2021-06-08T05:30:44Z	https://i.ytimg.com/vi/y_RHQ4mBDKA/default.jpg	10	hi	['Bedardi Se Pyaar Ka', 'Bedardi Se Pyaar Ka song', 'Bedardi Se Pyaar Ka Jubin Nautiyal', 'Bedardi Se Pyaar Ka Song Jubin Nautiyal', 'Jubin Nautiyal New Song', 'Bedardi Song Jubin Nautiyal', 'Bedardi Se Pyaar Ka New Song Jubin Nautiyal', 'Jubin Nautiyal New Songs', 'Jubin Nautiyal All Songs', 'Bedardi Se Pyaar Ka sherine Singh', 'Jubin Nautiyal', 'Gurmeet Choudhary', 'Kaashish Vohra', 'Bedardi Se Pyar Ka', 'bedardi se pyaar ka song', 'bedardi se pyaar ka jubin nautiyal', 'bedardi se pyaar ka new song']	195555396	3069637	156869	110495	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M40S	2d	hd	false	True	{}	rectangular
6iKCeCROdzs	Aankhiyaan Lyrical | Gulaab Gang | Madhuri Dixit, Juhi Chawla | Kaushiki Chakraborty | Soumik Sen	2021-06-07T11:30:01Z	https://i.ytimg.com/vi/6iKCeCROdzs/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'songs', 'madhuri dixit songs', 'juhi chawla', 'ries', 'movie songs', 'gulaab gang', 'Song', 'new songs', 'tseries jukebox', 'latest songs', 'gulaab gang songs', 'tseries offical channel', 'dheemi dheemi gulaab gang', 'Gulaab Gang', 't-series music', 'gulaab gang trailer', 'love songs']	110936	1642	310	413	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M44S	2d	hd	false	True	{}	rectangular
6x3dBFP70tQ	Kisne Sikhaya Chori Karna? | Tumhari Sulu | Movie Clip | Vidya Balan	2021-06-07T09:48:00Z	https://i.ytimg.com/vi/6x3dBFP70tQ/default.jpg	10	hi	['t-series', 'tseries', 'new song', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'bollywood', 'tumhari sulu', 'vidya balan', 'tumhari sulu movie trailer', 'tumari sulu', 'Tumhaari Sulu official trailer.', 'Tumhari Sulu Official teaser', 'Tumhari Sulu poster', 'Tumhari Sulu new look', 'Tumhari Sulu Vidya Balan', 'Tumhari Sulu release date', 'Vidya Balan as Rj in Tumhari Sulu', 'Tumhari Sallu New poster', 'vidya balan new movie', 'sulu poster release', 'tumhari sulu new look', 'movie teaser']	133887	1862	143	243	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT4M20S	2d	hd	false	True	{}	rectangular
OcmcptbsvzQ	Feel Good - Hindi Songs | Motivational Bollywood Songs | Video Jukebox | T-Series	2021-06-07T07:40:21Z	https://i.ytimg.com/vi/OcmcptbsvzQ/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'film songs', 'FeelGood', 'HindiSongs', 'MotivationalBollywoodSongs', 'VideoJukebox', 'Umeed', 'MuskuraoZindagi', 'JeeteHainChal', 'AasPaasKhuda', 'SunLeRe', 'Arziyan', 'ZindagiKuchTohBata', 'KunFayaKun', 'BhagwaanHaiKahanReTu', 'Duaa', 'MereNishaan', 'EklaCholoRe', 'Motivation', 'Sukoon', 'Relaxing', 'Soothing']	184247	5090	464	864	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT36M14S	2d	hd	false	True	{}	rectangular
zMPOgV_wP_g	Muh Meetha Kara De Lyrical | Rabba Main Kya Karoon | Arshad W, Akash C| Benny Dayal, Monali Thakur	2021-06-06T12:30:26Z	https://i.ytimg.com/vi/zMPOgV_wP_g/default.jpg	10	hi	['\\muh meetha kara de song\\', '\\muh metha kara de\\', 'yaara muh metha kara de', 'arshad warsi song muh metha karade', 'khulla sand song rabba main kya karoon', 'salim sulaiman songs', 'latest hindi movie', 'rabba main toh mar gaya trailer', 'rabba main kya karu trailer', 'rabba mein kya karu arshad warsi', 'rekha rana movie', 'rekha rana kissing scene', 'rekha rana bed scene', 'latest bollywood movies', 'bhaag milkha bhag songs', 'hawan karenge song']	119304	2133	310	410	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']	PT4M40S	2d	hd	false	True	{}	rectangular
E59nkx2x4I4	Bedardi Se Pyaar Ka (Teaser) Jubin N | Meet B | Manoj M |Gurmeet C,Sherine S, Kaashish V  Altamash F	2021-06-06T07:30:30Z	https://i.ytimg.com/vi/E59nkx2x4I4/default.jpg	10	hi	['Bedardi Se Pyaar Ka', 'Bedardi Se Pyaar Ka song', 'Bedardi Se Pyaar Ka Jubin Nautiyal', 'Bedardi Se Pyaar Ka Song Jubin Nautiyal', 'Jubin Nautiyal New Song', 'Bedardi Song Jubin Nautiyal', 'Bedardi Se Pyaar Ka New Song Jubin Nautiyal', 'Jubin Nautiyal New Songs', 'Jubin Nautiyal All Songs', 'Bedardi Se Pyaar Ka Gurmeet Choudhary', 'Bedardi Se Pyaar Ka sherine Singh', 'Bedardi Se Pyaar Ka Kaashish cobra', 'Jubin Nautiyal', 'Gurmeet Choudhary', 'Kaashish Vohra', 'Gurmeet Choudhary songs', 'Bedardi Se Pyar Ka']	3896360	159156	3307	6212	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT34S	2d	hd	false	True	{}	rectangular
3yon48oILGs	DHARTI KA DIL | World Environment Day Anthem 2021 | By Bhamla Foundation	2021-06-05T13:35:06Z	https://i.ytimg.com/vi/3yon48oILGs/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	35876	1105	173	216	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M36S	2d	hd	false	False	{}	rectangular
jgDcpKdXeek	Mere Life Ki First Salary Aayi Hai... | Tumhari Sulu | Movie Clip | Vidya Balan	2021-06-05T12:30:15Z	https://i.ytimg.com/vi/jgDcpKdXeek/default.jpg	10	hi	['bollywood', 'tumhari sulu', 'vidya balan', 'tumhari sulu movie trailer', 'tumari sulu', 'Tumhaari Sulu official trailer.', 'Tumhari Sulu Official teaser', 'Tumhari Sulu poster', 'Tumhari Sulu new look', 'Tumhari Sulu Vidya Balan', 'Tumhari Sulu release date', 'Vidya Balan as Rj in Tumhari Sulu', 'Tumhari Sallu New poster', 'vidya balan new movie', 'sulu poster release', 'tumhari sulu new look', 'latest bollywood trailers', 'teaser', 'movie teaser']	380575	6639	757	569	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT2M	2d	hd	false	True	{}	rectangular
ZjkWjZCteG0	Dil Mangdi (Audio) | Jasbir Jassi | Aneesha Madhok | Ishika Taneja |Simba S,Jerry S,Parmod S Rana	2021-06-05T10:30:04Z	https://i.ytimg.com/vi/ZjkWjZCteG0/default.jpg	10	hi	['Dil Mangdi song', 'Dil Mangdi video', 'Dil Mangdi tseries', 'Dil Mangdi lyrics', 'Dil Mangdi lyrical', 'Dil Mangdi hindi song', 'Dil Mangdi new song', 'Dil Mangdi full video', 'Dil Mangdi audio', 'Dil Mangdi hit songs 2021', 'Dil Mangdi 2021 hindi songs', 'Dil Mangdi 2021 film songs', 'Dil Mangdi bollywood songs', 'Dil Mangdi 2021 songs', 'Dil Mangdi hindi 2021songs', 'Jasbir Jassi']	100117	1424	181	222	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M9S	2d	hd	false	True	{}	rectangular
nfv9LzGbgwM	Jhoom Barabar Jhoom Lyrical | Policegiri | Sanjay Dutt, Prachi Desai | Himesh Reshammiya	2021-06-05T08:50:44Z	https://i.ytimg.com/vi/nfv9LzGbgwM/default.jpg	10	hi	['hindi songs', 'new hindi songs', 't-series', 'tseries', 'tseries songs', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'Policegiri', 'policegiri songs', 'policegiri sanjay dutt', 'policegiri movie trailer', 'sanjay dutt songs', 'bollywood hit movies', 'latest songs', 'latest bollywood movies', 'Bollywood Songs', 'T Series', 'Prachi Desai Songs', 'Songs on Police', 'Prakash Raj Songs', 'Robinhood Song', 'Chura ke Leja Song', 'Jhoom Barabar Song']	463673	4924	364	341	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M4S	2d	hd	false	True	{}	rectangular
obf8NZZjPn8	Balle Video Song | Jassi Sidhu | Sarai | Madan Jalandhari | Gabriella Kingsley | T-Series	2021-06-05T05:30:59Z	https://i.ytimg.com/vi/obf8NZZjPn8/default.jpg	10	hi	['new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'hindi movie songs', 'Jassi Sidhu song', 'Jassi Sidhu video', 'Jassi Sidhu tseries', 'Jassi Sidhu new song', 'Jassi Sidhu full video', 'Jassi Sidhu hit songs 2021', 'Jassi Sidhu 2021 songs', 'Balle song', 'Balle video', 'Balle tseries', 'Balle lyrics', 'Balle lyrical', 'Balle new song', 'Balle full video', 'Balle hit songs 2021', 'Balle 2021 songs']	5724369	12609	1053	4868	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M22S	2d	hd	false	True	{}	rectangular
hhphthPpaYk	Sharm Laaj Lyrical | Gulaab Gang | Madhuri Dixit, Juhi Chawla | Malabika Brahma, Pavni Pandey	2021-06-04T13:20:17Z	https://i.ytimg.com/vi/hhphthPpaYk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'songs', 'madhuri dixit songs', 'juhi chawla', 'ries', 'movie songs', 'gulaab gang', 'Song', 'new songs', 'tseries jukebox', 'latest songs', 'gulaab gang songs', 'tseries offical channel', 'dheemi dheemi gulaab gang', 'Gulaab Gang', 't-series music', 'gulaab gang trailer', 'love songs']	119228	1481	302	324	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M37S	2d	hd	false	True	{}	rectangular
7Z280fznkxc	Kuch Toh Connection Hai Hamare Beech | SANAM RE | Movie Clip | Pulkit S, Yami G | Divya Khosla Kumar	2021-06-04T09:51:16Z	https://i.ytimg.com/vi/7Z280fznkxc/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	235937	3080	273	214	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M32S	2d	hd	false	True	{}	rectangular
NRjEWRNubsQ	Sherni - Official Trailer | Vidya Balan, Vijay Raaz, Neeraj Kabi | Amit Masurkar, Bhushan Kumar	2021-06-04T08:47:38Z	https://i.ytimg.com/vi/NRjEWRNubsQ/default.jpg	10	hi	['sherni official trailer', 'sherni', 'sherni trailer', 'sherni vidya balan', 'sherni movie trailer', 'sherni movie', 'sherni movie vidya balan', 'sherni movie trailer vidya balan', 'vidya balan', 'vidya balan new movie', 'vidya balan new movie trailer', 'vijay raaz', 'vijay raaz new movie', 'sherni movie vidya balan balaghat', 'sherni movie vidya balan release date', 'sherni movie vidya balan story', 'gulshan kumar', 'amazon prime video', 'new trailers 2021', 'latest hindi movies', 'trailers', 'Release date']	746803	15641	1179	1207	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT2M17S	2d	hd	false	False	{}	rectangular
affVj6EJoMQ	Song Teaser ►Balle | Jassi Sidhu | Sarai | Song Releasing Tomorrow	2021-06-04T07:42:17Z	https://i.ytimg.com/vi/affVj6EJoMQ/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'Balle song', 'Balle video', 'Balle film song', 'Balle tseries', 'Balle lyrics', 'Balle lyrical', 'Balle hindi song', 'Balle new song', 'Balle full video', 'Balle audio', 'Balle hit songs 2021', 'Jassi Sidhu new song', 'Jassi Sidhu full video', 'Jassi Sidhu audio']	20391	362	89	96	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT25S	2d	hd	false	True	{}	rectangular
P_asktdQsiw	AIRLIFT Full Video Songs (VIDEO JUKEBOX) | Akshay Kumar, Nimrat Kaur | Amaal Mallik | Ankit Tiwari	2021-06-04T06:25:53Z	https://i.ytimg.com/vi/P_asktdQsiw/default.jpg	10	hi	['airlift movie songs', 'airlift songs', 'airlift akshay kumar movie', 'airlift trailer', 'akshay kumar movies', 'akshay kumar airlift', 'soch song', 'arijit singh songs', 'arijit singh songs 2015', 'arijit singh', 'DIL CHEEZ TUJHE DEDI song', 'MERA NACHAN NU song', 'TU BHOOLA JISE song', 'amaal mallik songs', 'armaan mallik songs', 'hindi songs', 'bollywood latest songs', 'jukebox', 'airlift jukebox']	269619	8710	553	806	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT14M14S	2d	hd	false	True	{}	rectangular
6rwM6TRUL_Y	Niklenge Kaise Yaha Se? | SANAM RE | Movie Clip | Pulkit Samrat, Yami Gautam | Divya Khosla Kumar	2021-06-03T12:58:37Z	https://i.ytimg.com/vi/6rwM6TRUL_Y/default.jpg	10	hi	['sanam re songs', 'sanam re song', 'sanam re movie songs', 'sanam re all songs', 'sanam re full song', 'songs of sanam re', 'sanam re all video songs', 'sanam re video songs', 'sanam re movie', 'sanam re trailer', 'latest bollywood songs', 'yami gautam songs', 'sanam re', 'hindi songs', 'bollywood songs', 'indian songs', 'songs', 'song', 'hindi romantic songs', 'tseries', 'indian', 'hd songs', 'hindi', 'pulkit', 'yami', 'urvashi']	41481	790	222	266	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT3M16S	2d	hd	false	True	{}	rectangular
